,M,t,x,u_actual,u_pred
5811,4.5,0.06,0.54,0.0,0.07283937
5812,4.5,0.06,0.55,0.0,0.07329268
5813,4.5,0.06,0.56,0.0,0.07373793
5814,4.5,0.06,0.57,0.0,0.07417453
5815,4.5,0.06,0.58,0.0,0.07460208
5816,4.5,0.06,0.59,0.0,0.075020224
5817,4.5,0.06,0.6,0.0,0.07542875
5818,4.5,0.06,0.61,0.0,0.075827494
5819,4.5,0.06,0.62,0.0,0.07621633
5820,4.5,0.06,0.63,0.0,0.07659531
5821,4.5,0.06,0.64,0.0,0.07696434
5822,4.5,0.06,0.65,0.0,0.07732352
5823,4.5,0.06,0.66,0.0,0.077672966
5824,4.5,0.06,0.67,0.0,0.078012735
5825,4.5,0.06,0.68,0.0,0.07834295
5826,4.5,0.06,0.69,0.0,0.07866381
5827,4.5,0.06,0.7,0.0,0.07897548
5828,4.5,0.06,0.71,0.0,0.07927808
5829,4.5,0.06,0.72,0.0,0.07957181
5830,4.5,0.06,0.73,0.0,0.07985687
5831,4.5,0.06,0.74,0.0,0.08013342
5832,4.5,0.06,0.75,0.0,0.08040174
5833,4.5,0.06,0.76,0.0,0.08066192
5834,4.5,0.06,0.77,0.0,0.08091426
5835,4.5,0.06,0.78,0.0,0.08115883
5836,4.5,0.06,0.79,0.0,0.08139595
5837,4.5,0.06,0.8,0.0,0.08162578
5838,4.5,0.06,0.81,0.0,0.081848435
5839,4.5,0.06,0.82,0.0,0.08206421
5840,4.5,0.06,0.83,0.0,0.082273245
5841,4.5,0.06,0.84,0.0,0.08247572
5842,4.5,0.06,0.85,0.0,0.082671806
5843,4.5,0.06,0.86,0.0,0.0828617
5844,4.5,0.06,0.87,0.0,0.08304559
5845,4.5,0.06,0.88,0.0,0.0832236
5846,4.5,0.06,0.89,0.0,0.08339589
5847,4.5,0.06,0.9,0.0,0.083562724
5848,4.5,0.06,0.91,0.0,0.083724126
5849,4.5,0.06,0.92,0.0,0.08388029
5850,4.5,0.06,0.93,0.0,0.08403142
5851,4.5,0.06,0.94,0.0,0.08417759
5852,4.5,0.06,0.95,0.0,0.08431899
5853,4.5,0.06,0.96,0.0,0.08445571
5854,4.5,0.06,0.97,0.0,0.08458793
5855,4.5,0.06,0.98,0.0,0.08471573
5856,4.5,0.06,0.99,0.0,0.08483931
5857,4.5,0.06,1.0,0.0,0.084958725
5859,4.5,0.07,0.01,0.8193531999999999,0.5240828
5860,4.5,0.07,0.02,0.7323153,0.6952647
5861,4.5,0.07,0.03,0.6736557,0.73029155
5862,4.5,0.07,0.04,0.6288509,0.71319896
5863,4.5,0.07,0.05,0.5921871,0.6943074
5864,4.5,0.07,0.06,0.5608066999999999,0.67230666
5865,4.5,0.07,0.07,0.5330590999999999,0.64713913
5866,4.5,0.07,0.08,0.5078871,0.6189488
5867,4.5,0.07,0.09,0.48455190000000004,0.5876696
5868,4.5,0.07,0.1,0.46248999999999996,0.5533302
5869,4.5,0.07,0.11,0.44122609999999995,0.51612085
5870,4.5,0.07,0.12,0.0,0.47644728
5871,4.5,0.07,0.13,0.0,0.43496406
5872,4.5,0.07,0.14,0.0,0.39257365
5873,4.5,0.07,0.15,0.0,0.35036886
5874,4.5,0.07,0.16,0.0,0.30952543
5875,4.5,0.07,0.17,0.0,0.2711558
5876,4.5,0.07,0.18,0.0,0.2361647
5877,4.5,0.07,0.19,0.0,0.20514743
5878,4.5,0.07,0.2,0.0,0.1783552
5879,4.5,0.07,0.21,0.0,0.15572865
5880,4.5,0.07,0.22,0.0,0.136976
5881,4.5,0.07,0.23,0.0,0.12166521
5882,4.5,0.07,0.24,0.0,0.10930932
5883,4.5,0.07,0.25,0.0,0.09942576
5884,4.5,0.07,0.26,0.0,0.091573276
5885,4.5,0.07,0.27,0.0,0.085369445
5886,4.5,0.07,0.28,0.0,0.08049359
5887,4.5,0.07,0.29,0.0,0.07668313
5888,4.5,0.07,0.3,0.0,0.073726065
5889,4.5,0.07,0.31,0.0,0.071452565
5890,4.5,0.07,0.32,0.0,0.069727466
5891,4.5,0.07,0.33,0.0,0.06844288
5892,4.5,0.07,0.34,0.0,0.06751286
5893,4.5,0.07,0.35,0.0,0.066868745
5894,4.5,0.07,0.36,0.0,0.066455446
5895,4.5,0.07,0.37,0.0,0.066228636
5896,4.5,0.07,0.38,0.0,0.066152565
5897,4.5,0.07,0.39,0.0,0.066198125
5898,4.5,0.07,0.4,0.0,0.06634173
5899,4.5,0.07,0.41,0.0,0.066564105
5900,4.5,0.07,0.42,0.0,0.06684938
5901,4.5,0.07,0.43,0.0,0.06718461
5902,4.5,0.07,0.44,0.0,0.06755906
5903,4.5,0.07,0.45,0.0,0.06796394
5904,4.5,0.07,0.46,0.0,0.06839191
5905,4.5,0.07,0.47,0.0,0.06883697
5906,4.5,0.07,0.48,0.0,0.06929404
5907,4.5,0.07,0.49,0.0,0.069759056
5908,4.5,0.07,0.5,0.0,0.070228584
5909,4.5,0.07,0.51,0.0,0.07069973
5910,4.5,0.07,0.52,0.0,0.07117022
5911,4.5,0.07,0.53,0.0,0.07163807
5912,4.5,0.07,0.54,0.0,0.07210174
5913,4.5,0.07,0.55,0.0,0.072559915
5914,4.5,0.07,0.56,0.0,0.07301154
5915,4.5,0.07,0.57,0.0,0.07345583
5916,4.5,0.07,0.58,0.0,0.07389208
5917,4.5,0.07,0.59,0.0,0.074319765
5918,4.5,0.07,0.6,0.0,0.074738495
5919,4.5,0.07,0.61,0.0,0.075147964
5920,4.5,0.07,0.62,0.0,0.07554803
5921,4.5,0.07,0.63,0.0,0.07593846
5922,4.5,0.07,0.64,0.0,0.07631923
5923,4.5,0.07,0.65,0.0,0.0766903
5924,4.5,0.07,0.66,0.0,0.077051714
5925,4.5,0.07,0.67,0.0,0.07740352
5926,4.5,0.07,0.68,0.0,0.0777458
5927,4.5,0.07,0.69,0.0,0.07807863
5928,4.5,0.07,0.7,0.0,0.078402214
5929,4.5,0.07,0.71,0.0,0.07871663
5930,4.5,0.07,0.72,0.0,0.079022065
5931,4.5,0.07,0.73,0.0,0.07931871
5932,4.5,0.07,0.74,0.0,0.07960669
5933,4.5,0.07,0.75,0.0,0.07988622
5934,4.5,0.07,0.76,0.0,0.08015744
5935,4.5,0.07,0.77,0.0,0.08042062
5936,4.5,0.07,0.78,0.0,0.080675945
5937,4.5,0.07,0.79,0.0,0.08092351
5938,4.5,0.07,0.8,0.0,0.081163615
5939,4.5,0.07,0.81,0.0,0.08139634
5940,4.5,0.07,0.82,0.0,0.081622
5941,4.5,0.07,0.83,0.0,0.081840694
5942,4.5,0.07,0.84,0.0,0.08205263
5943,4.5,0.07,0.85,0.0,0.08225798
5944,4.5,0.07,0.86,0.0,0.08245694
5945,4.5,0.07,0.87,0.0,0.08264968
5946,4.5,0.07,0.88,0.0,0.082836315
5947,4.5,0.07,0.89,0.0,0.0830171
5948,4.5,0.07,0.9,0.0,0.08319218
5949,4.5,0.07,0.91,0.0,0.08336168
5950,4.5,0.07,0.92,0.0,0.08352574
5951,4.5,0.07,0.93,0.0,0.083684556
5952,4.5,0.07,0.94,0.0,0.08383827
5953,4.5,0.07,0.95,0.0,0.08398704
5954,4.5,0.07,0.96,0.0,0.08413096
5955,4.5,0.07,0.97,0.0,0.08427014
5956,4.5,0.07,0.98,0.0,0.08440485
5957,4.5,0.07,0.99,0.0,0.08453507
5958,4.5,0.07,1.0,0.0,0.08466101
5960,4.5,0.08,0.01,0.8339764000000001,0.54829633
5961,4.5,0.08,0.02,0.7504451,0.705543
5962,4.5,0.08,0.03,0.6935576,0.7379331
5963,4.5,0.08,0.04,0.6499785,0.7228379
5964,4.5,0.08,0.05,0.6143390000000001,0.7059298
5965,4.5,0.08,0.06,0.5839251999999999,0.6862911
5966,4.5,0.08,0.07,0.5571654,0.6638822
5967,4.5,0.08,0.08,0.5330590999999999,0.6388126
5968,4.5,0.08,0.09,0.5109201,0.61097544
5969,4.5,0.08,0.1,0.49024639999999997,0.5803061
5970,4.5,0.08,0.11,0.47064529999999993,0.5468407
5971,4.5,0.08,0.12,0.4517865,0.5107618
5972,4.5,0.08,0.13,0.4333657,0.47244048
5973,4.5,0.08,0.14,0.0,0.43246907
5974,4.5,0.08,0.15,0.0,0.39165178
5975,4.5,0.08,0.16,0.0,0.35096487
5976,4.5,0.08,0.17,0.0,0.31146365
5977,4.5,0.08,0.18,0.0,0.2741634
5978,4.5,0.08,0.19,0.0,0.23991258
5979,4.5,0.08,0.2,0.0,0.20930178
5980,4.5,0.08,0.21,0.0,0.18261924
5981,4.5,0.08,0.22,0.0,0.15987061
5982,4.5,0.08,0.23,0.0,0.14083695
5983,4.5,0.08,0.24,0.0,0.12515421
5984,4.5,0.08,0.25,0.0,0.112388335
5985,4.5,0.08,0.26,0.0,0.10209416
5986,4.5,0.08,0.27,0.0,0.09385345
5987,4.5,0.08,0.28,0.0,0.0872958
5988,4.5,0.08,0.29,0.0,0.08210523
5989,4.5,0.08,0.3,0.0,0.07801932
5990,4.5,0.08,0.31,0.0,0.07482368
5991,4.5,0.08,0.32,0.0,0.07234502
5992,4.5,0.08,0.33,0.0,0.07044411
5993,4.5,0.08,0.34,0.0,0.069009215
5994,4.5,0.08,0.35,0.0,0.06795088
5995,4.5,0.08,0.36,0.0,0.067197286
5996,4.5,0.08,0.37,0.0,0.066690564
5997,4.5,0.08,0.38,0.0,0.066384025
5998,4.5,0.08,0.39,0.0,0.06623987
5999,4.5,0.08,0.4,0.0,0.06622737
6000,4.5,0.08,0.41,0.0,0.066321395
6001,4.5,0.08,0.42,0.0,0.066501446
6002,4.5,0.08,0.43,0.0,0.06675063
6003,4.5,0.08,0.44,0.0,0.06705508
6004,4.5,0.08,0.45,0.0,0.067403406
6005,4.5,0.08,0.46,0.0,0.06778609
6006,4.5,0.08,0.47,0.0,0.068195246
6007,4.5,0.08,0.48,0.0,0.06862441
6008,4.5,0.08,0.49,0.0,0.06906818
6009,4.5,0.08,0.5,0.0,0.06952209
6010,4.5,0.08,0.51,0.0,0.069982395
6011,4.5,0.08,0.52,0.0,0.07044598
6012,4.5,0.08,0.53,0.0,0.07091033
6013,4.5,0.08,0.54,0.0,0.0713733
6014,4.5,0.08,0.55,0.0,0.07183317
6015,4.5,0.08,0.56,0.0,0.0722885
6016,4.5,0.08,0.57,0.0,0.072738096
6017,4.5,0.08,0.58,0.0,0.07318102
6018,4.5,0.08,0.59,0.0,0.07361657
6019,4.5,0.08,0.6,0.0,0.074044116
6020,4.5,0.08,0.61,0.0,0.07446315
6021,4.5,0.08,0.62,0.0,0.07487333
6022,4.5,0.08,0.63,0.0,0.07527441
6023,4.5,0.08,0.64,0.0,0.07566619
6024,4.5,0.08,0.65,0.0,0.07604858
6025,4.5,0.08,0.66,0.0,0.0764215
6026,4.5,0.08,0.67,0.0,0.07678496
6027,4.5,0.08,0.68,0.0,0.07713893
6028,4.5,0.08,0.69,0.0,0.07748357
6029,4.5,0.08,0.7,0.0,0.077818885
6030,4.5,0.08,0.71,0.0,0.07814502
6031,4.5,0.08,0.72,0.0,0.078462094
6032,4.5,0.08,0.73,0.0,0.07877025
6033,4.5,0.08,0.74,0.0,0.07906964
6034,4.5,0.08,0.75,0.0,0.0793604
6035,4.5,0.08,0.76,0.0,0.079642795
6036,4.5,0.08,0.77,0.0,0.07991692
6037,4.5,0.08,0.78,0.0,0.08018297
6038,4.5,0.08,0.79,0.0,0.080441125
6039,4.5,0.08,0.8,0.0,0.0806916
6040,4.5,0.08,0.81,0.0,0.080934584
6041,4.5,0.08,0.82,0.0,0.08117023
6042,4.5,0.08,0.83,0.0,0.08139873
6043,4.5,0.08,0.84,0.0,0.08162028
6044,4.5,0.08,0.85,0.0,0.081835054
6045,4.5,0.08,0.86,0.0,0.08204324
6046,4.5,0.08,0.87,0.0,0.082244985
6047,4.5,0.08,0.88,0.0,0.08244045
6048,4.5,0.08,0.89,0.0,0.08262987
6049,4.5,0.08,0.9,0.0,0.08281339
6050,4.5,0.08,0.91,0.0,0.0829911
6051,4.5,0.08,0.92,0.0,0.083163254
6052,4.5,0.08,0.93,0.0,0.083329946
6053,4.5,0.08,0.94,0.0,0.08349135
6054,4.5,0.08,0.95,0.0,0.083647594
6055,4.5,0.08,0.96,0.0,0.08379888
6056,4.5,0.08,0.97,0.0,0.08394528
6057,4.5,0.08,0.98,0.0,0.084086925
6058,4.5,0.08,0.99,0.0,0.084224015
6059,4.5,0.08,1.0,0.0,0.084356636
6061,4.5,0.09,0.01,0.8462573,0.57064706
6062,4.5,0.09,0.02,0.7659199999999999,0.71494126
6063,4.5,0.09,0.03,0.7106405,0.74494475
6064,4.5,0.09,0.04,0.6681377,0.73158765
6065,4.5,0.09,0.05,0.6333569,0.71641797
6066,4.5,0.09,0.06,0.6037140999999999,0.6988472
6067,4.5,0.09,0.07,0.5777045999999999,0.678859
6068,4.5,0.09,0.08,0.5543706,0.65654546
6069,4.5,0.09,0.09,0.5330590999999999,0.63178533
6070,4.5,0.09,0.1,0.5132996,0.60446787
6071,4.5,0.09,0.11,0.4947353,0.5745362
6072,4.5,0.09,0.12,0.47708100000000003,0.5420255
6073,4.5,0.09,0.13,0.46009620000000007,0.50710297
6074,4.5,0.09,0.14,0.4435634,0.47010458
6075,4.5,0.09,0.15,0.42726959999999997,0.43155688
6076,4.5,0.09,0.16,0.0,0.39217842
6077,4.5,0.09,0.17,0.0,0.35284263
6078,4.5,0.09,0.18,0.0,0.31450474
6079,4.5,0.09,0.19,0.0,0.27809992
6080,4.5,0.09,0.2,0.0,0.24443547
6081,4.5,0.09,0.21,0.0,0.21410036
6082,4.5,0.09,0.22,0.0,0.18742143
6083,4.5,0.09,0.23,0.0,0.16446517
6084,4.5,0.09,0.24,0.0,0.14508116
6085,4.5,0.09,0.25,0.0,0.12896895
6086,4.5,0.09,0.26,0.0,0.115744226
6087,4.5,0.09,0.27,0.0,0.10499777
6088,4.5,0.09,0.28,0.0,0.09633308
6089,4.5,0.09,0.29,0.0,0.08939114
6090,4.5,0.09,0.3,0.0,0.083859995
6091,4.5,0.09,0.31,0.0,0.07947689
6092,4.5,0.09,0.32,0.0,0.076024435
6093,4.5,0.09,0.33,0.0,0.0733253
6094,4.5,0.09,0.34,0.0,0.071235776
6095,4.5,0.09,0.35,0.0,0.069639936
6096,4.5,0.09,0.36,0.0,0.0684444
6097,4.5,0.09,0.37,0.0,0.06757383
6098,4.5,0.09,0.38,0.0,0.06696738
6099,4.5,0.09,0.39,0.0,0.066575825
6100,4.5,0.09,0.4,0.0,0.066359125
6101,4.5,0.09,0.41,0.0,0.0662847
6102,4.5,0.09,0.42,0.0,0.06632587
6103,4.5,0.09,0.43,0.0,0.066460796
6104,4.5,0.09,0.44,0.0,0.06667151
6105,4.5,0.09,0.45,0.0,0.06694317
6106,4.5,0.09,0.46,0.0,0.06726352
6107,4.5,0.09,0.47,0.0,0.06762243
6108,4.5,0.09,0.48,0.0,0.068011425
6109,4.5,0.09,0.49,0.0,0.06842353
6110,4.5,0.09,0.5,0.0,0.06885295
6111,4.5,0.09,0.51,0.0,0.069294795
6112,4.5,0.09,0.52,0.0,0.06974507
6113,4.5,0.09,0.53,0.0,0.07020037
6114,4.5,0.09,0.54,0.0,0.07065793
6115,4.5,0.09,0.55,0.0,0.07111547
6116,4.5,0.09,0.56,0.0,0.07157099
6117,4.5,0.09,0.57,0.0,0.07202301
6118,4.5,0.09,0.58,0.0,0.07247018
6119,4.5,0.09,0.59,0.0,0.07291144
6120,4.5,0.09,0.6,0.0,0.07334592
6121,4.5,0.09,0.61,0.0,0.07377298
6122,4.5,0.09,0.62,0.0,0.074192025
6123,4.5,0.09,0.63,0.0,0.07460267
6124,4.5,0.09,0.64,0.0,0.075004555
6125,4.5,0.09,0.65,0.0,0.07539749
6126,4.5,0.09,0.66,0.0,0.07578133
6127,4.5,0.09,0.67,0.0,0.07615594
6128,4.5,0.09,0.68,0.0,0.07652126
6129,4.5,0.09,0.69,0.0,0.07687731
6130,4.5,0.09,0.7,0.0,0.077224135
6131,4.5,0.09,0.71,0.0,0.07756181
6132,4.5,0.09,0.72,0.0,0.07789038
6133,4.5,0.09,0.73,0.0,0.07820999
6134,4.5,0.09,0.74,0.0,0.07852075
6135,4.5,0.09,0.75,0.0,0.07882279
6136,4.5,0.09,0.76,0.0,0.07911631
6137,4.5,0.09,0.77,0.0,0.07940147
6138,4.5,0.09,0.78,0.0,0.07967835
6139,4.5,0.09,0.79,0.0,0.07994723
6140,4.5,0.09,0.8,0.0,0.080208234
6141,4.5,0.09,0.81,0.0,0.08046156
6142,4.5,0.09,0.82,0.0,0.080707334
6143,4.5,0.09,0.83,0.0,0.08094583
6144,4.5,0.09,0.84,0.0,0.08117713
6145,4.5,0.09,0.85,0.0,0.0814015
6146,4.5,0.09,0.86,0.0,0.08161907
6147,4.5,0.09,0.87,0.0,0.08183
6148,4.5,0.09,0.88,0.0,0.082034476
6149,4.5,0.09,0.89,0.0,0.08223269
6150,4.5,0.09,0.9,0.0,0.08242481
6151,4.5,0.09,0.91,0.0,0.08261097
6152,4.5,0.09,0.92,0.0,0.082791366
6153,4.5,0.09,0.93,0.0,0.08296614
6154,4.5,0.09,0.94,0.0,0.0831354
6155,4.5,0.09,0.95,0.0,0.083299376
6156,4.5,0.09,0.96,0.0,0.08345813
6157,4.5,0.09,0.97,0.0,0.08361189
6158,4.5,0.09,0.98,0.0,0.083760746
6159,4.5,0.09,0.99,0.0,0.08390486
6160,4.5,0.09,1.0,0.0,0.0840443
6162,4.5,0.1,0.01,0.8567434000000002,0.591234
6163,4.5,0.1,0.02,0.7793379,0.7235675
6164,4.5,0.1,0.03,0.7255401,0.7514045
6165,4.5,0.1,0.04,0.6840090999999999,0.73956484
6166,4.5,0.1,0.05,0.6499785,0.7259224
6167,4.5,0.1,0.06,0.6209839,0.71016514
6168,4.5,0.1,0.07,0.595581,0.69229996
6169,4.5,0.1,0.08,0.5728481,0.67241126
6170,4.5,0.1,0.09,0.5521573000000001,0.65038055
6171,4.5,0.1,0.1,0.5330590999999999,0.6260772
6172,4.5,0.1,0.11,0.5152166,0.59939593
6173,4.5,0.1,0.12,0.498367,0.5702832
6174,4.5,0.1,0.13,0.4822967000000001,0.5387692
6175,4.5,0.1,0.14,0.46682399999999996,0.50500196
6176,4.5,0.1,0.15,0.4517865,0.46927783
6177,4.5,0.1,0.16,0.4370294,0.4320648
6178,4.5,0.1,0.17,0.0,0.394002
6179,4.5,0.1,0.18,0.0,0.35587367
6180,4.5,0.1,0.19,0.0,0.31854975
6181,4.5,0.1,0.2,0.0,0.28289914
6182,4.5,0.1,0.21,0.0,0.24969412
6183,4.5,0.1,0.22,0.0,0.219529
6184,4.5,0.1,0.23,0.0,0.19276482
6185,4.5,0.1,0.24,0.0,0.1695271
6186,4.5,0.1,0.25,0.0,0.14972997
6187,4.5,0.1,0.26,0.0,0.13313289
6188,4.5,0.1,0.27,0.0,0.11940122
6189,4.5,0.1,0.28,0.0,0.108159795
6190,4.5,0.1,0.29,0.0,0.09903345
6191,4.5,0.1,0.3,0.0,0.09167444
6192,4.5,0.1,0.31,0.0,0.085774526
6193,4.5,0.1,0.32,0.0,0.08107006
6194,4.5,0.1,0.33,0.0,0.07734038
6195,4.5,0.1,0.34,0.0,0.07440351
6196,4.5,0.1,0.35,0.0,0.07211094
6197,4.5,0.1,0.36,0.0,0.07034204
6198,4.5,0.1,0.37,0.0,0.068999074
6199,4.5,0.1,0.38,0.0,0.06800303
6200,4.5,0.1,0.39,0.0,0.06728967
6201,4.5,0.1,0.4,0.0,0.06680702
6202,4.5,0.1,0.41,0.0,0.066512644
6203,4.5,0.1,0.42,0.0,0.06637192
6204,4.5,0.1,0.43,0.0,0.066356525
6205,4.5,0.1,0.44,0.0,0.06644318
6206,4.5,0.1,0.45,0.0,0.06661265
6207,4.5,0.1,0.46,0.0,0.06684914
6208,4.5,0.1,0.47,0.0,0.0671395
6209,4.5,0.1,0.48,0.0,0.067472875
6210,4.5,0.1,0.49,0.0,0.06784019
6211,4.5,0.1,0.5,0.0,0.068233915
6212,4.5,0.1,0.51,0.0,0.0686478
6213,4.5,0.1,0.52,0.0,0.06907658
6214,4.5,0.1,0.53,0.0,0.06951593
6215,4.5,0.1,0.54,0.0,0.06996216
6216,4.5,0.1,0.55,0.0,0.07041226
6217,4.5,0.1,0.56,0.0,0.070863724
6218,4.5,0.1,0.57,0.0,0.071314394
6219,4.5,0.1,0.58,0.0,0.0717626
6220,4.5,0.1,0.59,0.0,0.07220685
6221,4.5,0.1,0.6,0.0,0.07264604
6222,4.5,0.1,0.61,0.0,0.07307911
6223,4.5,0.1,0.62,0.0,0.07350539
6224,4.5,0.1,0.63,0.0,0.07392419
6225,4.5,0.1,0.64,0.0,0.07433502
6226,4.5,0.1,0.65,0.0,0.07473756
6227,4.5,0.1,0.66,0.0,0.075131446
6228,4.5,0.1,0.67,0.0,0.0755165
6229,4.5,0.1,0.68,0.0,0.07589259
6230,4.5,0.1,0.69,0.0,0.07625964
6231,4.5,0.1,0.7,0.0,0.07661762
6232,4.5,0.1,0.71,0.0,0.07696653
6233,4.5,0.1,0.72,0.0,0.07730638
6234,4.5,0.1,0.73,0.0,0.07763732
6235,4.5,0.1,0.74,0.0,0.07795938
6236,4.5,0.1,0.75,0.0,0.07827264
6237,4.5,0.1,0.76,0.0,0.07857728
6238,4.5,0.1,0.77,0.0,0.078873485
6239,4.5,0.1,0.78,0.0,0.0791613
6240,4.5,0.1,0.79,0.0,0.07944094
6241,4.5,0.1,0.8,0.0,0.07971255
6242,4.5,0.1,0.81,0.0,0.079976335
6243,4.5,0.1,0.82,0.0,0.08023241
6244,4.5,0.1,0.83,0.0,0.080481015
6245,4.5,0.1,0.84,0.0,0.08072227
6246,4.5,0.1,0.85,0.0,0.08095637
6247,4.5,0.1,0.86,0.0,0.0811835
6248,4.5,0.1,0.87,0.0,0.0814038
6249,4.5,0.1,0.88,0.0,0.08161749
6250,4.5,0.1,0.89,0.0,0.08182469
6251,4.5,0.1,0.9,0.0,0.08202565
6252,4.5,0.1,0.91,0.0,0.082220435
6253,4.5,0.1,0.92,0.0,0.082409255
6254,4.5,0.1,0.93,0.0,0.082592234
6255,4.5,0.1,0.94,0.0,0.08276959
6256,4.5,0.1,0.95,0.0,0.082941435
6257,4.5,0.1,0.96,0.0,0.08310792
6258,4.5,0.1,0.97,0.0,0.08326922
6259,4.5,0.1,0.98,0.0,0.083425455
6260,4.5,0.1,0.99,0.0,0.08357671
6261,4.5,0.1,1.0,0.0,0.083723225
6263,4.5,0.11,0.01,0.8658181999999999,0.6101571
6264,4.5,0.11,0.02,0.7911191999999999,0.7315059
6265,4.5,0.11,0.03,0.7387007,0.7573728
6266,4.5,0.11,0.04,0.6980636,0.7468607
6267,4.5,0.11,0.05,0.6647069,0.73456305
6268,4.5,0.11,0.06,0.6362777,0.7203981
6269,4.5,0.11,0.07,0.6113876,0.7043946
6270,4.5,0.11,0.08,0.5891469,0.68663466
6271,4.5,0.11,0.09,0.5689493,0.6670105
6272,4.5,0.11,0.1,0.550361,0.64538926
6273,4.5,0.11,0.11,0.5330590999999999,0.62164515
6274,4.5,0.11,0.12,0.516794,0.5956759
6275,4.5,0.11,0.13,0.5013668,0.5674284
6276,4.5,0.11,0.14,0.486613,0.5369243
6277,4.5,0.11,0.15,0.4723918,0.50429004
6278,4.5,0.11,0.16,0.4585777,0.46978402
6279,4.5,0.11,0.17,0.44505320000000004,0.43381923
6280,4.5,0.11,0.18,0.4317022,0.39696255
6281,4.5,0.11,0.19,0.0,0.35992074
6282,4.5,0.11,0.2,0.0,0.3234891
6283,4.5,0.11,0.21,0.0,0.28847924
6284,4.5,0.11,0.22,0.0,0.25563553
6285,4.5,0.11,0.23,0.0,0.22555546
6286,4.5,0.11,0.24,0.0,0.1986362
6287,4.5,0.11,0.25,0.0,0.1750557
6288,4.5,0.11,0.26,0.0,0.154791
6289,4.5,0.11,0.27,0.0,0.13766015
6290,4.5,0.11,0.28,0.0,0.12337583
6291,4.5,0.11,0.29,0.0,0.11159721
6292,4.5,0.11,0.3,0.0,0.101971194
6293,4.5,0.11,0.31,0.0,0.09416105
6294,4.5,0.11,0.32,0.0,0.0878626
6295,4.5,0.11,0.33,0.0,0.08281105
6296,4.5,0.11,0.34,0.0,0.07878208
6297,4.5,0.11,0.35,0.0,0.075588755
6298,4.5,0.11,0.36,0.0,0.073077306
6299,4.5,0.11,0.37,0.0,0.07112199
6300,4.5,0.11,0.38,0.0,0.069620445
6301,4.5,0.11,0.39,0.0,0.068489425
6302,4.5,0.11,0.4,0.0,0.06766124
6303,4.5,0.11,0.41,0.0,0.06708075
6304,4.5,0.11,0.42,0.0,0.066703
6305,4.5,0.11,0.43,0.0,0.06649119
6306,4.5,0.11,0.44,0.0,0.0664151
6307,4.5,0.11,0.45,0.0,0.066449955
6308,4.5,0.11,0.46,0.0,0.06657521
6309,4.5,0.11,0.47,0.0,0.06677391
6310,4.5,0.11,0.48,0.0,0.06703207
6311,4.5,0.11,0.49,0.0,0.06733799
6312,4.5,0.11,0.5,0.0,0.06768191
6313,4.5,0.11,0.51,0.0,0.068055816
6314,4.5,0.11,0.52,0.0,0.06845287
6315,4.5,0.11,0.53,0.0,0.06886748
6316,4.5,0.11,0.54,0.0,0.0692949
6317,4.5,0.11,0.55,0.0,0.06973118
6318,4.5,0.11,0.56,0.0,0.07017306
6319,4.5,0.11,0.57,0.0,0.07061775
6320,4.5,0.11,0.58,0.0,0.071063
6321,4.5,0.11,0.59,0.0,0.07150686
6322,4.5,0.11,0.6,0.0,0.071947806
6323,4.5,0.11,0.61,0.0,0.07238444
6324,4.5,0.11,0.62,0.0,0.07281577
6325,4.5,0.11,0.63,0.0,0.07324092
6326,4.5,0.11,0.64,0.0,0.07365917
6327,4.5,0.11,0.65,0.0,0.074069954
6328,4.5,0.11,0.66,0.0,0.074472815
6329,4.5,0.11,0.67,0.0,0.07486744
6330,4.5,0.11,0.68,0.0,0.07525354
6331,4.5,0.11,0.69,0.0,0.07563095
6332,4.5,0.11,0.7,0.0,0.075999565
6333,4.5,0.11,0.71,0.0,0.07635935
6334,4.5,0.11,0.72,0.0,0.07671021
6335,4.5,0.11,0.73,0.0,0.07705219
6336,4.5,0.11,0.74,0.0,0.07738536
6337,4.5,0.11,0.75,0.0,0.07770971
6338,4.5,0.11,0.76,0.0,0.07802546
6339,4.5,0.11,0.77,0.0,0.078332655
6340,4.5,0.11,0.78,0.0,0.07863138
6341,4.5,0.11,0.79,0.0,0.07892183
6342,4.5,0.11,0.8,0.0,0.07920415
6343,4.5,0.11,0.81,0.0,0.07947848
6344,4.5,0.11,0.82,0.0,0.079744965
6345,4.5,0.11,0.83,0.0,0.080003776
6346,4.5,0.11,0.84,0.0,0.08025513
6347,4.5,0.11,0.85,0.0,0.08049914
6348,4.5,0.11,0.86,0.0,0.08073598
6349,4.5,0.11,0.87,0.0,0.08096584
6350,4.5,0.11,0.88,0.0,0.08118889
6351,4.5,0.11,0.89,0.0,0.08140531
6352,4.5,0.11,0.9,0.0,0.081615224
6353,4.5,0.11,0.91,0.0,0.0818188
6354,4.5,0.11,0.92,0.0,0.08201625
6355,4.5,0.11,0.93,0.0,0.0822077
6356,4.5,0.11,0.94,0.0,0.08239333
6357,4.5,0.11,0.95,0.0,0.08257325
6358,4.5,0.11,0.96,0.0,0.08274766
6359,4.5,0.11,0.97,0.0,0.082916684
6360,4.5,0.11,0.98,0.0,0.083080456
6361,4.5,0.11,0.99,0.0,0.08323911
6362,4.5,0.11,1.0,0.0,0.083392866
6364,4.5,0.12,0.01,0.8737599,0.6275219
6365,4.5,0.12,0.02,0.8015708,0.73882675
6366,4.5,0.12,0.03,0.7504451,0.76289946
